match_id,date,venue,team1,team2,home_team,winner,home_team_result,home_win,away_team,team1_is_home,team2_is_home,batting_team_inn1_over6,batting_team_inn1_over10,batting_team_inn1_over15,batting_team_inn1_over20,batting_team_inn2_over6,batting_team_inn2_over10,batting_team_inn2_over15,batting_team_inn2_over20,bowling_team_inn1_over6,bowling_team_inn1_over10,bowling_team_inn1_over15,bowling_team_inn1_over20,bowling_team_inn2_over6,bowling_team_inn2_over10,bowling_team_inn2_over15,bowling_team_inn2_over20,home_is_batting_inn1_over6,home_is_batting_inn1_over10,home_is_batting_inn1_over15,home_is_batting_inn1_over20,home_is_batting_inn2_over6,home_is_batting_inn2_over10,home_is_batting_inn2_over15,home_is_batting_inn2_over20,cum_runs_inn1_over6,cum_runs_inn1_over10,cum_runs_inn1_over15,cum_runs_inn1_over20,cum_runs_inn2_over6,cum_runs_inn2_over10,cum_runs_inn2_over15,cum_runs_inn2_over20,cum_wkts_inn1_over6,cum_wkts_inn1_over10,cum_wkts_inn1_over15,cum_wkts_inn1_over20,cum_wkts_inn2_over6,cum_wkts_inn2_over10,cum_wkts_inn2_over15,cum_wkts_inn2_over20,balls_bowled_inn1_over6,balls_bowled_inn1_over10,balls_bowled_inn1_over15,balls_bowled_inn1_over20,balls_bowled_inn2_over6,balls_bowled_inn2_over10,balls_bowled_inn2_over15,balls_bowled_inn2_over20,run_rate_inn1_over6,run_rate_inn1_over10,run_rate_inn1_over15,run_rate_inn1_over20,run_rate_inn2_over6,run_rate_inn2_over10,run_rate_inn2_over15,run_rate_inn2_over20,is_chasing_inn1_over6,is_chasing_inn1_over10,is_chasing_inn1_over15,is_chasing_inn1_over20,is_chasing_inn2_over6,is_chasing_inn2_over10,is_chasing_inn2_over15,is_chasing_inn2_over20,target_first_innings_inn2_over6,target_first_innings_inn2_over10,target_first_innings_inn2_over15,target_first_innings_inn2_over20,req_runs_inn2_over6,req_runs_inn2_over10,req_runs_inn2_over15,req_runs_inn2_over20,overs_remaining_inn2_over6,overs_remaining_inn2_over10,overs_remaining_inn2_over15,overs_remaining_inn2_over20,balls_remaining_inn2_over6,balls_remaining_inn2_over10,balls_remaining_inn2_over15,balls_remaining_inn2_over20,req_run_rate_inn2_over6,req_run_rate_inn2_over10,req_run_rate_inn2_over15,req_run_rate_inn2_over20,wkts_in_hand_inn1_over6,wkts_in_hand_inn1_over10,wkts_in_hand_inn1_over15,wkts_in_hand_inn1_over20,wkts_in_hand_inn2_over6,wkts_in_hand_inn2_over10,wkts_in_hand_inn2_over15,wkts_in_hand_inn2_over20
1226866,2020-12-14,"Manuka Oval, Canberra",Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,Win,1,Brisbane Heat,0,1,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Brisbane Heat,Brisbane Heat,Brisbane Heat,,False,False,False,False,True,True,True,,59.0,79.0,126.0,178.0,45.0,73.0,129.0,,1.0,2.0,3.0,6.0,3.0,4.0,5.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,9.833333333333334,7.9,8.4,8.9,7.5,7.3,8.6,,False,False,False,False,True,True,True,,178.0,178.0,178.0,,134.0,106.0,50.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,9.571428571428571,10.6,10.0,,9.0,8.0,7.0,4.0,7.0,6.0,5.0,
1226863,2020-12-15,"Aurora Stadium, Launceston",Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,Loss,0,Adelaide Strikers,1,0,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,,True,True,True,True,False,False,False,,33.0,70.0,116.0,146.0,43.0,76.0,124.0,,3.0,3.0,4.0,10.0,2.0,2.0,3.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,5.5,7.0,7.733333333333333,7.3,7.166666666666667,7.6,8.266666666666667,,False,False,False,False,True,True,True,,146.0,146.0,146.0,,104.0,71.0,23.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,7.428571428571429,7.1,4.6,,7.0,7.0,6.0,0.0,8.0,8.0,7.0,
1226867,2020-12-16,"Aurora Stadium, Launceston",Perth Scorchers,Melbourne Stars,,,Loss,0,Perth Scorchers,0,0,Perth Scorchers,Perth Scorchers,Perth Scorchers,,,,,,Melbourne Stars,Melbourne Stars,Melbourne Stars,,,,,,False,False,False,,,,,,46.0,91.0,145.0,,,,,,1.0,3.0,5.0,,,,,,36.0,60.0,90.0,,,,,,7.666666666666667,9.1,9.666666666666666,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,5.0,,,,,
1226830,2020-12-19,"Bellerive Oval, Hobart",Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Win,1,Melbourne Renegades,0,1,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,,False,False,False,False,True,True,True,,34.0,69.0,114.0,157.0,43.0,73.0,135.0,,2.0,2.0,3.0,5.0,2.0,3.0,4.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,5.666666666666667,6.9,7.6,7.85,7.166666666666667,7.3,9.0,,False,False,False,False,True,True,True,,157.0,157.0,157.0,,115.0,85.0,23.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,8.214285714285714,8.5,4.6,,8.0,8.0,7.0,5.0,8.0,7.0,6.0,
1226873,2020-12-20,"Bellerive Oval, Hobart",Sydney Sixers,Adelaide Strikers,,Sydney Sixers,Loss,0,Sydney Sixers,0,0,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,False,False,False,False,False,False,False,False,29.0,52.0,124.0,177.0,59.0,76.0,104.0,139.0,1.0,2.0,4.0,5.0,2.0,3.0,5.0,7.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,4.833333333333333,5.2,8.266666666666667,8.85,9.833333333333334,7.6,6.933333333333334,6.95,False,False,False,False,True,True,True,True,177.0,177.0,177.0,177.0,119.0,102.0,74.0,39.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.5,10.2,14.8,inf,9.0,8.0,6.0,5.0,8.0,7.0,5.0,3.0
1226831,2020-12-22,"Manuka Oval, Canberra",Perth Scorchers,Sydney Thunder,Sydney Thunder,Sydney Thunder,Win,1,Perth Scorchers,0,1,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,False,False,False,False,True,True,True,True,36.0,56.0,102.0,152.0,32.0,58.0,116.0,156.0,2.0,3.0,5.0,5.0,1.0,2.0,3.0,3.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,6.0,5.6,6.8,7.6,5.333333333333333,5.8,7.733333333333333,7.8,False,False,False,False,True,True,True,True,152.0,152.0,152.0,152.0,121.0,95.0,37.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.642857142857142,9.5,7.4,0.0,8.0,7.0,5.0,5.0,9.0,8.0,7.0,7.0
1226881,2020-12-23,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Adelaide Strikers,Brisbane Heat,Brisbane Heat,Adelaide Strikers,Loss,0,Adelaide Strikers,0,1,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,False,False,False,False,True,True,True,True,37.0,63.0,98.0,150.0,33.0,50.0,91.0,148.0,1.0,3.0,4.0,6.0,3.0,5.0,8.0,9.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,6.166666666666667,6.3,6.533333333333333,7.5,5.5,5.0,6.066666666666666,7.4,False,False,False,False,True,True,True,True,150.0,150.0,150.0,150.0,118.0,101.0,60.0,3.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.428571428571429,10.1,12.0,inf,9.0,7.0,6.0,4.0,7.0,5.0,2.0,1.0
1226874,2020-12-26,"Manuka Oval, Canberra",Sydney Thunder,Melbourne Renegades,Sydney Thunder,Sydney Thunder,Win,1,Melbourne Renegades,1,0,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Melbourne Renegades,Melbourne Renegades,,,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Sydney Thunder,Sydney Thunder,,,True,True,True,True,False,False,,,70.0,90.0,159.0,209.0,47.0,63.0,,,1.0,2.0,3.0,8.0,3.0,7.0,,,36.0,60.0,90.0,120.0,36.0,60.0,,,11.666666666666666,9.0,10.6,10.45,7.833333333333333,6.3,,,False,False,False,False,True,True,,,209.0,209.0,,,163.0,147.0,,,14.0,10.0,,,84.0,60.0,,,11.642857142857142,14.7,,,9.0,8.0,7.0,2.0,7.0,3.0,,
1226846,2020-12-26,Carrara Oval,Melbourne Stars,Sydney Sixers,,Sydney Sixers,Loss,0,Melbourne Stars,0,0,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,False,False,False,False,False,False,False,False,39.0,61.0,139.0,193.0,45.0,83.0,128.0,194.0,2.0,4.0,4.0,5.0,2.0,3.0,6.0,9.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,6.5,6.1,9.266666666666667,9.65,7.5,8.3,8.533333333333333,9.7,False,False,False,False,True,True,True,True,193.0,193.0,193.0,193.0,149.0,111.0,66.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,10.642857142857142,11.1,13.2,0.0,8.0,6.0,6.0,5.0,8.0,7.0,4.0,1.0
1226868,2020-12-27,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Hobart Hurricanes,Brisbane Heat,Brisbane Heat,Brisbane Heat,Win,1,Hobart Hurricanes,0,1,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,Brisbane Heat,Brisbane Heat,,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,,False,False,False,False,True,True,True,,44.0,67.0,104.0,148.0,73.0,95.0,130.0,,1.0,4.0,5.0,7.0,1.0,3.0,6.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,7.333333333333333,6.7,6.933333333333334,7.4,12.166666666666666,9.5,8.666666666666666,,False,False,False,False,True,True,True,,148.0,148.0,148.0,,76.0,54.0,19.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,5.428571428571429,5.4,3.8,,9.0,6.0,5.0,3.0,9.0,7.0,4.0,
1226845,2020-12-28,Adelaide Oval,Adelaide Strikers,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,Win,1,Perth Scorchers,1,0,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Perth Scorchers,,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,,True,True,True,True,False,False,False,,52.0,79.0,104.0,165.0,47.0,63.0,93.0,,0.0,1.0,4.0,8.0,3.0,5.0,9.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,8.666666666666666,7.9,6.933333333333334,8.25,7.833333333333333,6.3,6.2,,False,False,False,False,True,True,True,,165.0,165.0,165.0,,119.0,103.0,73.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,8.5,10.3,14.6,,10.0,9.0,6.0,2.0,7.0,5.0,1.0,
1226854,2020-12-29,"Manuka Oval, Canberra",Sydney Thunder,Melbourne Stars,Sydney Thunder,Sydney Thunder,Win,1,Melbourne Stars,1,0,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,True,True,True,True,False,False,False,False,69.0,109.0,157.0,219.0,48.0,72.0,115.0,144.0,0.0,1.0,3.0,7.0,2.0,4.0,7.0,10.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,11.5,10.9,10.466666666666669,10.95,8.0,7.2,7.666666666666667,7.2,False,False,False,False,True,True,True,True,219.0,219.0,219.0,219.0,172.0,148.0,105.0,76.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,12.285714285714286,14.8,21.0,inf,10.0,9.0,7.0,3.0,8.0,6.0,3.0,0.0
1226877,2020-12-29,Carrara Oval,Melbourne Renegades,Sydney Sixers,,Sydney Sixers,Loss,0,Melbourne Renegades,0,0,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,False,False,False,False,False,False,False,False,46.0,75.0,122.0,168.0,53.0,78.0,120.0,169.0,0.0,1.0,2.0,6.0,0.0,2.0,5.0,8.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,7.666666666666667,7.5,8.133333333333333,8.4,8.833333333333334,7.8,8.0,8.45,False,False,False,False,True,True,True,True,168.0,168.0,168.0,168.0,116.0,91.0,49.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.285714285714286,9.1,9.8,0.0,10.0,9.0,8.0,4.0,10.0,8.0,5.0,2.0
1226875,2020-12-30,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Hobart Hurricanes,Brisbane Heat,Brisbane Heat,Hobart Hurricanes,Loss,0,Hobart Hurricanes,0,1,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,False,False,False,False,True,True,True,True,37.0,65.0,108.0,150.0,30.0,64.0,116.0,149.0,2.0,3.0,4.0,10.0,3.0,4.0,5.0,8.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,6.166666666666667,6.5,7.2,7.5,5.0,6.4,7.733333333333333,7.45,False,False,False,False,True,True,True,True,150.0,150.0,150.0,150.0,121.0,87.0,35.0,2.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.642857142857142,8.7,7.0,inf,8.0,7.0,6.0,0.0,7.0,6.0,5.0,2.0
1226870,2020-12-31,Adelaide Oval,Adelaide Strikers,Perth Scorchers,Adelaide Strikers,Perth Scorchers,Loss,0,Perth Scorchers,1,0,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Perth Scorchers,,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,,True,True,True,True,False,False,False,,43.0,75.0,106.0,146.0,48.0,76.0,120.0,,2.0,4.0,5.0,9.0,0.0,2.0,3.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,7.166666666666667,7.5,7.066666666666666,7.3,8.0,7.6,8.0,,False,False,False,False,True,True,True,,146.0,146.0,146.0,,99.0,71.0,27.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,7.071428571428571,7.1,5.4,,8.0,6.0,5.0,1.0,10.0,8.0,7.0,
1226856,2021-01-01,Carrara Oval,Melbourne Renegades,Sydney Thunder,,Sydney Thunder,Loss,0,Melbourne Renegades,0,0,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,,Sydney Thunder,Sydney Thunder,,,Sydney Thunder,Sydney Thunder,Sydney Thunder,,Melbourne Renegades,Melbourne Renegades,,,False,False,False,,False,False,,,56.0,79.0,146.0,,69.0,102.0,,,2.0,3.0,3.0,,1.0,2.0,,,36.0,60.0,90.0,,36.0,60.0,,,9.333333333333334,7.9,9.733333333333333,,11.5,10.2,,,False,False,False,,True,True,,,166.0,166.0,,,98.0,65.0,,,14.0,10.0,,,84.0,60.0,,,7.0,6.5,,,8.0,7.0,7.0,,9.0,8.0,,
1226844,2021-01-02,"Bellerive Oval, Hobart",Hobart Hurricanes,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Win,1,Melbourne Stars,1,0,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,True,True,True,True,False,False,False,False,34.0,71.0,109.0,164.0,45.0,83.0,127.0,143.0,1.0,1.0,3.0,5.0,3.0,3.0,6.0,9.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,5.666666666666667,7.1,7.266666666666667,8.2,7.5,8.3,8.466666666666667,7.15,False,False,False,False,True,True,True,True,164.0,164.0,164.0,164.0,120.0,82.0,38.0,22.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.571428571428571,8.2,7.6,inf,9.0,9.0,7.0,5.0,7.0,7.0,4.0,1.0
1226832,2021-01-02,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Sixers,Brisbane Heat,Brisbane Heat,Brisbane Heat,Win,1,Sydney Sixers,0,1,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Brisbane Heat,Brisbane Heat,Brisbane Heat,,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Sydney Sixers,Sydney Sixers,Sydney Sixers,,False,False,False,False,True,True,True,,39.0,85.0,123.0,165.0,46.0,78.0,118.0,,1.0,3.0,6.0,8.0,1.0,3.0,5.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,6.5,8.5,8.2,8.25,7.666666666666667,7.8,7.866666666666666,,False,False,False,False,True,True,True,,165.0,165.0,165.0,,120.0,88.0,48.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,8.571428571428571,8.8,9.6,,9.0,7.0,4.0,2.0,9.0,7.0,5.0,
1226842,2021-01-03,Carrara Oval,Adelaide Strikers,Sydney Sixers,,Sydney Sixers,Loss,0,Adelaide Strikers,0,0,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Sydney Sixers,Sydney Sixers,Sydney Sixers,,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,,False,False,False,False,False,False,False,,33.0,58.0,92.0,150.0,54.0,76.0,121.0,,2.0,2.0,3.0,4.0,1.0,2.0,3.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,5.5,5.8,6.133333333333334,7.5,9.0,7.6,8.066666666666666,,False,False,False,False,True,True,True,,150.0,150.0,150.0,,97.0,75.0,30.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,6.928571428571429,7.5,6.0,,8.0,8.0,7.0,6.0,9.0,8.0,7.0,
1226853,2021-01-03,Perth Stadium,Perth Scorchers,Melbourne Renegades,Perth Scorchers,Perth Scorchers,Win,1,Melbourne Renegades,1,0,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Melbourne Renegades,Melbourne Renegades,,,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Perth Scorchers,Perth Scorchers,,,True,True,True,True,False,False,,,41.0,63.0,121.0,185.0,43.0,71.0,,,1.0,2.0,2.0,3.0,5.0,8.0,,,36.0,60.0,90.0,120.0,36.0,60.0,,,6.833333333333333,6.3,8.066666666666666,9.25,7.166666666666667,7.1,,,False,False,False,False,True,True,,,185.0,185.0,,,143.0,115.0,,,14.0,10.0,,,84.0,60.0,,,10.214285714285714,11.5,,,9.0,8.0,8.0,7.0,5.0,2.0,,
1226851,2021-01-04,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Thunder,Brisbane Heat,Brisbane Heat,Brisbane Heat,Win,1,Sydney Thunder,0,1,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,False,False,False,False,True,True,True,True,48.0,81.0,118.0,174.0,61.0,99.0,144.0,175.0,1.0,2.0,5.0,8.0,2.0,2.0,4.0,5.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,8.0,8.1,7.866666666666666,8.7,10.166666666666666,9.9,9.6,8.75,False,False,False,False,True,True,True,True,174.0,174.0,174.0,174.0,114.0,76.0,31.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.142857142857142,7.6,6.2,0.0,9.0,8.0,5.0,2.0,8.0,8.0,6.0,5.0
1226879,2021-01-04,"Bellerive Oval, Hobart",Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,Loss,0,Melbourne Stars,0,1,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,False,False,False,False,True,True,True,True,42.0,63.0,120.0,183.0,34.0,60.0,109.0,173.0,2.0,3.0,4.0,6.0,1.0,1.0,2.0,6.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,7.0,6.3,8.0,9.15,5.666666666666667,6.0,7.266666666666667,8.65,False,False,False,False,True,True,True,True,183.0,183.0,183.0,183.0,150.0,124.0,75.0,11.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,10.714285714285714,12.4,15.0,inf,8.0,7.0,6.0,4.0,9.0,9.0,8.0,4.0
1226833,2021-01-05,Adelaide Oval,Adelaide Strikers,Melbourne Renegades,Adelaide Strikers,Adelaide Strikers,Win,1,Melbourne Renegades,1,0,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,True,True,True,True,False,False,False,False,36.0,70.0,104.0,171.0,46.0,68.0,86.0,111.0,1.0,2.0,4.0,5.0,1.0,2.0,5.0,10.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,6.0,7.0,6.933333333333334,8.55,7.666666666666667,6.8,5.733333333333333,5.55,False,False,False,False,True,True,True,True,171.0,171.0,171.0,171.0,126.0,104.0,86.0,61.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,9.0,10.4,17.2,inf,9.0,8.0,6.0,5.0,9.0,8.0,5.0,0.0
1226829,2021-01-06,Perth Stadium,Perth Scorchers,Sydney Sixers,Perth Scorchers,Perth Scorchers,Win,1,Sydney Sixers,1,0,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Sydney Sixers,Sydney Sixers,Sydney Sixers,,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Perth Scorchers,Perth Scorchers,Perth Scorchers,,True,True,True,True,False,False,False,,43.0,71.0,107.0,183.0,39.0,58.0,91.0,,1.0,1.0,3.0,4.0,2.0,6.0,8.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,7.166666666666667,7.1,7.133333333333334,9.15,6.5,5.8,6.066666666666666,,False,False,False,False,True,True,True,,183.0,183.0,183.0,,145.0,126.0,93.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,10.357142857142858,12.6,18.6,,9.0,9.0,7.0,6.0,8.0,4.0,2.0,
1226871,2021-01-07,Perth Stadium,Sydney Thunder,Hobart Hurricanes,,Sydney Thunder,Loss,0,Sydney Thunder,0,0,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,False,False,False,False,False,False,False,False,57.0,74.0,111.0,167.0,50.0,77.0,108.0,128.0,0.0,3.0,5.0,5.0,2.0,2.0,5.0,8.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,9.5,7.4,7.4,8.35,8.333333333333334,7.7,7.2,6.4,False,False,False,False,True,True,True,True,167.0,167.0,167.0,167.0,118.0,91.0,60.0,40.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.428571428571429,9.1,12.0,inf,10.0,7.0,5.0,5.0,8.0,8.0,5.0,2.0
1226835,2021-01-07,Carrara Oval,Brisbane Heat,Melbourne Stars,Brisbane Heat,Brisbane Heat,Win,1,Melbourne Stars,1,0,Brisbane Heat,Brisbane Heat,,,Melbourne Stars,Melbourne Stars,,,Melbourne Stars,Melbourne Stars,,,Brisbane Heat,Brisbane Heat,,,True,True,,,False,False,,,66.0,115.0,,,60.0,111.0,,,0.0,3.0,,,3.0,5.0,,,36.0,60.0,,,36.0,60.0,,,11.0,11.5,,,10.0,11.1,,,False,False,,,True,True,,,115.0,115.0,,,56.0,5.0,,,14.0,10.0,,,84.0,60.0,,,4.0,0.5,,,10.0,7.0,,,7.0,5.0,,
