match_id,date,venue,innings,batting_team,bowling_team,over_end,cum_runs,cum_wkts,balls_bowled,run_rate,is_chasing,target_first_innings,req_runs,overs_remaining,balls_remaining,req_run_rate,wkts_in_hand,team1,team2,home_team,home_is_batting,winner,team_result,home_team_result
1152537,2019-01-11,Adelaide Oval,2,Melbourne Stars,Adelaide Strikers,15,111,6,90,7.4,True,178.0,68.0,5.0,30.0,13.6,4,Adelaide Strikers,Melbourne Stars,Adelaide Strikers,False,Adelaide Strikers,0,Win
1152537,2019-01-11,Adelaide Oval,2,Melbourne Stars,Adelaide Strikers,20,137,10,120,6.85,True,178.0,42.0,0.0,0.0,inf,0,Adelaide Strikers,Melbourne Stars,Adelaide Strikers,False,Adelaide Strikers,0,Win
1152538,2019-01-13,Sydney Showground Stadium,1,Sydney Thunder,Adelaide Strikers,6,55,2,36,9.166666666666666,False,,,,,,8,Sydney Thunder,Adelaide Strikers,Sydney Thunder,True,Sydney Thunder,1,Win
1152538,2019-01-13,Sydney Showground Stadium,1,Sydney Thunder,Adelaide Strikers,10,94,2,60,9.4,False,,,,,,8,Sydney Thunder,Adelaide Strikers,Sydney Thunder,True,Sydney Thunder,1,Win
1152538,2019-01-13,Sydney Showground Stadium,1,Sydney Thunder,Adelaide Strikers,15,123,4,90,8.2,False,,,,,,6,Sydney Thunder,Adelaide Strikers,Sydney Thunder,True,Sydney Thunder,1,Win
1152538,2019-01-13,Sydney Showground Stadium,1,Sydney Thunder,Adelaide Strikers,20,168,6,120,8.4,False,,,,,,4,Sydney Thunder,Adelaide Strikers,Sydney Thunder,True,Sydney Thunder,1,Win
1152538,2019-01-13,Sydney Showground Stadium,2,Adelaide Strikers,Sydney Thunder,6,28,3,36,4.666666666666667,True,168.0,141.0,14.0,84.0,10.071428571428571,7,Sydney Thunder,Adelaide Strikers,Sydney Thunder,False,Sydney Thunder,0,Win
1152538,2019-01-13,Sydney Showground Stadium,2,Adelaide Strikers,Sydney Thunder,10,58,3,60,5.8,True,168.0,111.0,10.0,60.0,11.1,7,Sydney Thunder,Adelaide Strikers,Sydney Thunder,False,Sydney Thunder,0,Win
1152538,2019-01-13,Sydney Showground Stadium,2,Adelaide Strikers,Sydney Thunder,15,88,6,90,5.866666666666666,True,168.0,81.0,5.0,30.0,16.2,4,Sydney Thunder,Adelaide Strikers,Sydney Thunder,False,Sydney Thunder,0,Win
1152539,2019-01-13,"GMHBA Stadium, South Geelong, Victoria",1,Brisbane Heat,Melbourne Renegades,6,67,0,36,11.166666666666666,False,,,,,,10,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,False,Brisbane Heat,1,Loss
1152539,2019-01-13,"GMHBA Stadium, South Geelong, Victoria",1,Brisbane Heat,Melbourne Renegades,10,90,1,60,9.0,False,,,,,,9,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,False,Brisbane Heat,1,Loss
1152539,2019-01-13,"GMHBA Stadium, South Geelong, Victoria",1,Brisbane Heat,Melbourne Renegades,15,145,1,90,9.666666666666666,False,,,,,,9,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,False,Brisbane Heat,1,Loss
1152539,2019-01-13,"GMHBA Stadium, South Geelong, Victoria",1,Brisbane Heat,Melbourne Renegades,20,192,4,120,9.6,False,,,,,,6,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,False,Brisbane Heat,1,Loss
1152539,2019-01-13,"GMHBA Stadium, South Geelong, Victoria",2,Melbourne Renegades,Brisbane Heat,6,29,3,36,4.833333333333333,True,192.0,164.0,14.0,84.0,11.714285714285714,7,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,True,Brisbane Heat,0,Loss
1152539,2019-01-13,"GMHBA Stadium, South Geelong, Victoria",2,Melbourne Renegades,Brisbane Heat,10,50,5,60,5.0,True,192.0,143.0,10.0,60.0,14.3,5,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,True,Brisbane Heat,0,Loss
1152539,2019-01-13,"GMHBA Stadium, South Geelong, Victoria",2,Melbourne Renegades,Brisbane Heat,15,67,8,90,4.466666666666667,True,192.0,126.0,5.0,30.0,25.2,2,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,True,Brisbane Heat,0,Loss
1152540,2019-01-13,Perth Stadium,1,Sydney Sixers,Perth Scorchers,6,43,1,36,7.166666666666667,False,,,,,,9,Perth Scorchers,Sydney Sixers,Perth Scorchers,False,Perth Scorchers,0,Win
1152540,2019-01-13,Perth Stadium,1,Sydney Sixers,Perth Scorchers,10,77,2,60,7.7,False,,,,,,8,Perth Scorchers,Sydney Sixers,Perth Scorchers,False,Perth Scorchers,0,Win
1152540,2019-01-13,Perth Stadium,1,Sydney Sixers,Perth Scorchers,15,121,3,90,8.066666666666666,False,,,,,,7,Perth Scorchers,Sydney Sixers,Perth Scorchers,False,Perth Scorchers,0,Win
1152540,2019-01-13,Perth Stadium,1,Sydney Sixers,Perth Scorchers,20,177,5,120,8.85,False,,,,,,5,Perth Scorchers,Sydney Sixers,Perth Scorchers,False,Perth Scorchers,0,Win
1152540,2019-01-13,Perth Stadium,2,Perth Scorchers,Sydney Sixers,6,59,1,36,9.833333333333334,True,177.0,119.0,14.0,84.0,8.5,9,Perth Scorchers,Sydney Sixers,Perth Scorchers,True,Perth Scorchers,1,Win
1152540,2019-01-13,Perth Stadium,2,Perth Scorchers,Sydney Sixers,10,92,2,60,9.2,True,177.0,86.0,10.0,60.0,8.6,8,Perth Scorchers,Sydney Sixers,Perth Scorchers,True,Perth Scorchers,1,Win
1152540,2019-01-13,Perth Stadium,2,Perth Scorchers,Sydney Sixers,15,141,2,90,9.4,True,177.0,37.0,5.0,30.0,7.4,8,Perth Scorchers,Sydney Sixers,Perth Scorchers,True,Perth Scorchers,1,Win
1152541,2019-01-14,Melbourne Cricket Ground,1,Hobart Hurricanes,Melbourne Stars,6,40,0,36,6.666666666666667,False,,,,,,10,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,False,Hobart Hurricanes,1,Loss
1152541,2019-01-14,Melbourne Cricket Ground,1,Hobart Hurricanes,Melbourne Stars,10,78,0,60,7.8,False,,,,,,10,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,False,Hobart Hurricanes,1,Loss
1152541,2019-01-14,Melbourne Cricket Ground,1,Hobart Hurricanes,Melbourne Stars,15,139,2,90,9.266666666666667,False,,,,,,8,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,False,Hobart Hurricanes,1,Loss
1152541,2019-01-14,Melbourne Cricket Ground,1,Hobart Hurricanes,Melbourne Stars,20,185,2,120,9.25,False,,,,,,8,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,False,Hobart Hurricanes,1,Loss
1152541,2019-01-14,Melbourne Cricket Ground,2,Melbourne Stars,Hobart Hurricanes,6,45,2,36,7.5,True,185.0,141.0,14.0,84.0,10.071428571428571,8,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,True,Hobart Hurricanes,0,Loss
1152541,2019-01-14,Melbourne Cricket Ground,2,Melbourne Stars,Hobart Hurricanes,10,70,4,60,7.0,True,185.0,116.0,10.0,60.0,11.6,6,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,True,Hobart Hurricanes,0,Loss
1152541,2019-01-14,Melbourne Cricket Ground,2,Melbourne Stars,Hobart Hurricanes,15,111,6,90,7.4,True,185.0,75.0,5.0,30.0,15.0,4,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,True,Hobart Hurricanes,0,Loss
1152542,2019-01-16,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Melbourne Renegades,6,20,3,36,3.3333333333333335,False,,,,,,7,Sydney Sixers,Melbourne Renegades,Sydney Sixers,True,Melbourne Renegades,0,Loss
1152542,2019-01-16,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Melbourne Renegades,10,44,4,60,4.4,False,,,,,,6,Sydney Sixers,Melbourne Renegades,Sydney Sixers,True,Melbourne Renegades,0,Loss
1152542,2019-01-16,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Melbourne Renegades,15,72,6,90,4.8,False,,,,,,4,Sydney Sixers,Melbourne Renegades,Sydney Sixers,True,Melbourne Renegades,0,Loss
1152542,2019-01-16,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Melbourne Renegades,20,115,9,120,5.75,False,,,,,,1,Sydney Sixers,Melbourne Renegades,Sydney Sixers,True,Melbourne Renegades,0,Loss
1152542,2019-01-16,"Sydney Cricket Ground, Sydney",2,Melbourne Renegades,Sydney Sixers,6,58,1,36,9.666666666666666,True,115.0,58.0,14.0,84.0,4.142857142857143,9,Sydney Sixers,Melbourne Renegades,Sydney Sixers,False,Melbourne Renegades,1,Loss
1152542,2019-01-16,"Sydney Cricket Ground, Sydney",2,Melbourne Renegades,Sydney Sixers,10,91,1,60,9.1,True,115.0,25.0,10.0,60.0,2.5,9,Sydney Sixers,Melbourne Renegades,Sydney Sixers,False,Melbourne Renegades,1,Loss
1152543,2019-01-17,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Sydney Thunder,Brisbane Heat,6,55,0,36,9.166666666666666,False,,,,,,10,Brisbane Heat,Sydney Thunder,Brisbane Heat,False,,0,Loss
1152543,2019-01-17,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Sydney Thunder,Brisbane Heat,10,79,1,60,7.9,False,,,,,,9,Brisbane Heat,Sydney Thunder,Brisbane Heat,False,,0,Loss
1152543,2019-01-17,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Sydney Thunder,Brisbane Heat,15,130,2,90,8.666666666666666,False,,,,,,8,Brisbane Heat,Sydney Thunder,Brisbane Heat,False,,0,Loss
1152543,2019-01-17,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Sydney Thunder,Brisbane Heat,20,186,4,120,9.3,False,,,,,,6,Brisbane Heat,Sydney Thunder,Brisbane Heat,False,,0,Loss
1152544,2019-01-18,Perth Stadium,1,Perth Scorchers,Hobart Hurricanes,6,47,3,36,7.833333333333333,False,,,,,,7,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,True,Hobart Hurricanes,0,Loss
1152544,2019-01-18,Perth Stadium,1,Perth Scorchers,Hobart Hurricanes,10,79,3,60,7.9,False,,,,,,7,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,True,Hobart Hurricanes,0,Loss
1152544,2019-01-18,Perth Stadium,1,Perth Scorchers,Hobart Hurricanes,15,117,7,90,7.8,False,,,,,,3,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,True,Hobart Hurricanes,0,Loss
1152544,2019-01-18,Perth Stadium,1,Perth Scorchers,Hobart Hurricanes,20,177,9,120,8.85,False,,,,,,1,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,True,Hobart Hurricanes,0,Loss
1152544,2019-01-18,Perth Stadium,2,Hobart Hurricanes,Perth Scorchers,6,48,2,36,8.0,True,177.0,130.0,14.0,84.0,9.285714285714286,8,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,False,Hobart Hurricanes,1,Loss
1152544,2019-01-18,Perth Stadium,2,Hobart Hurricanes,Perth Scorchers,10,84,3,60,8.4,True,177.0,94.0,10.0,60.0,9.4,7,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,False,Hobart Hurricanes,1,Loss
1152544,2019-01-18,Perth Stadium,2,Hobart Hurricanes,Perth Scorchers,15,128,5,90,8.533333333333333,True,177.0,50.0,5.0,30.0,10.0,5,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,False,Hobart Hurricanes,1,Loss
1152544,2019-01-18,Perth Stadium,2,Hobart Hurricanes,Perth Scorchers,20,178,6,120,8.9,True,177.0,0.0,0.0,0.0,0.0,4,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,False,Hobart Hurricanes,1,Loss
1152545,2019-01-19,"Docklands Stadium, Melbourne",1,Melbourne Renegades,Melbourne Stars,6,39,4,36,6.5,False,,,,,,6,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,True,Melbourne Stars,0,Loss
1152545,2019-01-19,"Docklands Stadium, Melbourne",1,Melbourne Renegades,Melbourne Stars,10,64,4,60,6.4,False,,,,,,6,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,True,Melbourne Stars,0,Loss
1152545,2019-01-19,"Docklands Stadium, Melbourne",1,Melbourne Renegades,Melbourne Stars,15,92,6,90,6.133333333333334,False,,,,,,4,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,True,Melbourne Stars,0,Loss
1152545,2019-01-19,"Docklands Stadium, Melbourne",1,Melbourne Renegades,Melbourne Stars,20,121,10,120,6.05,False,,,,,,0,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,True,Melbourne Stars,0,Loss
1152545,2019-01-19,"Docklands Stadium, Melbourne",2,Melbourne Stars,Melbourne Renegades,6,32,2,36,5.333333333333333,True,121.0,90.0,14.0,84.0,6.428571428571429,8,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,False,Melbourne Stars,1,Loss
1152545,2019-01-19,"Docklands Stadium, Melbourne",2,Melbourne Stars,Melbourne Renegades,10,51,3,60,5.1,True,121.0,71.0,10.0,60.0,7.1,7,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,False,Melbourne Stars,1,Loss
1152545,2019-01-19,"Docklands Stadium, Melbourne",2,Melbourne Stars,Melbourne Renegades,15,84,3,90,5.6,True,121.0,38.0,5.0,30.0,7.6,7,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,False,Melbourne Stars,1,Loss
1152545,2019-01-19,"Docklands Stadium, Melbourne",2,Melbourne Stars,Melbourne Renegades,20,124,4,120,6.2,True,121.0,0.0,0.0,0.0,0.0,6,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,False,Melbourne Stars,1,Loss
1152546,2019-01-20,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Brisbane Heat,6,43,2,36,7.166666666666667,False,,,,,,8,Sydney Sixers,Brisbane Heat,Sydney Sixers,True,Sydney Sixers,1,Win
1152546,2019-01-20,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Brisbane Heat,10,68,3,60,6.8,False,,,,,,7,Sydney Sixers,Brisbane Heat,Sydney Sixers,True,Sydney Sixers,1,Win
1152546,2019-01-20,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Brisbane Heat,15,129,3,90,8.6,False,,,,,,7,Sydney Sixers,Brisbane Heat,Sydney Sixers,True,Sydney Sixers,1,Win
1152546,2019-01-20,"Sydney Cricket Ground, Sydney",1,Sydney Sixers,Brisbane Heat,20,177,7,120,8.85,False,,,,,,3,Sydney Sixers,Brisbane Heat,Sydney Sixers,True,Sydney Sixers,1,Win
1152546,2019-01-20,"Sydney Cricket Ground, Sydney",2,Brisbane Heat,Sydney Sixers,6,25,2,36,4.166666666666667,True,177.0,153.0,14.0,84.0,10.928571428571429,8,Sydney Sixers,Brisbane Heat,Sydney Sixers,False,Sydney Sixers,0,Win
1152546,2019-01-20,"Sydney Cricket Ground, Sydney",2,Brisbane Heat,Sydney Sixers,10,50,3,60,5.0,True,177.0,128.0,10.0,60.0,12.8,7,Sydney Sixers,Brisbane Heat,Sydney Sixers,False,Sydney Sixers,0,Win
1152546,2019-01-20,"Sydney Cricket Ground, Sydney",2,Brisbane Heat,Sydney Sixers,15,81,6,90,5.4,True,177.0,97.0,5.0,30.0,19.4,4,Sydney Sixers,Brisbane Heat,Sydney Sixers,False,Sydney Sixers,0,Win
1152547,2019-01-21,Adelaide Oval,1,Adelaide Strikers,Hobart Hurricanes,6,35,1,36,5.833333333333333,False,,,,,,9,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,True,Hobart Hurricanes,0,Loss
1152547,2019-01-21,Adelaide Oval,1,Adelaide Strikers,Hobart Hurricanes,10,55,3,60,5.5,False,,,,,,7,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,True,Hobart Hurricanes,0,Loss
1152547,2019-01-21,Adelaide Oval,1,Adelaide Strikers,Hobart Hurricanes,15,101,3,90,6.733333333333333,False,,,,,,7,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,True,Hobart Hurricanes,0,Loss
1152547,2019-01-21,Adelaide Oval,1,Adelaide Strikers,Hobart Hurricanes,20,154,5,120,7.7,False,,,,,,5,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,True,Hobart Hurricanes,0,Loss
1152547,2019-01-21,Adelaide Oval,2,Hobart Hurricanes,Adelaide Strikers,6,49,0,36,8.166666666666666,True,154.0,106.0,14.0,84.0,7.571428571428571,10,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,False,Hobart Hurricanes,1,Loss
1152547,2019-01-21,Adelaide Oval,2,Hobart Hurricanes,Adelaide Strikers,10,82,0,60,8.2,True,154.0,73.0,10.0,60.0,7.3,10,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,False,Hobart Hurricanes,1,Loss
1152547,2019-01-21,Adelaide Oval,2,Hobart Hurricanes,Adelaide Strikers,15,129,0,90,8.6,True,154.0,26.0,5.0,30.0,5.2,10,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,False,Hobart Hurricanes,1,Loss
1152548,2019-01-22,Sydney Showground Stadium,1,Melbourne Renegades,Sydney Thunder,6,35,2,36,5.833333333333333,False,,,,,,8,Sydney Thunder,Melbourne Renegades,Sydney Thunder,False,Melbourne Renegades,1,Loss
1152548,2019-01-22,Sydney Showground Stadium,1,Melbourne Renegades,Sydney Thunder,10,67,3,60,6.7,False,,,,,,7,Sydney Thunder,Melbourne Renegades,Sydney Thunder,False,Melbourne Renegades,1,Loss
1152548,2019-01-22,Sydney Showground Stadium,1,Melbourne Renegades,Sydney Thunder,15,113,3,90,7.533333333333333,False,,,,,,7,Sydney Thunder,Melbourne Renegades,Sydney Thunder,False,Melbourne Renegades,1,Loss
1152548,2019-01-22,Sydney Showground Stadium,1,Melbourne Renegades,Sydney Thunder,20,152,9,120,7.6,False,,,,,,1,Sydney Thunder,Melbourne Renegades,Sydney Thunder,False,Melbourne Renegades,1,Loss
1152548,2019-01-22,Sydney Showground Stadium,2,Sydney Thunder,Melbourne Renegades,6,45,2,36,7.5,True,152.0,108.0,14.0,84.0,7.714285714285714,8,Sydney Thunder,Melbourne Renegades,Sydney Thunder,True,Melbourne Renegades,0,Loss
1152548,2019-01-22,Sydney Showground Stadium,2,Sydney Thunder,Melbourne Renegades,10,66,2,60,6.6,True,152.0,87.0,10.0,60.0,8.7,8,Sydney Thunder,Melbourne Renegades,Sydney Thunder,True,Melbourne Renegades,0,Loss
1152548,2019-01-22,Sydney Showground Stadium,2,Sydney Thunder,Melbourne Renegades,15,102,3,90,6.8,True,152.0,51.0,5.0,30.0,10.2,7,Sydney Thunder,Melbourne Renegades,Sydney Thunder,True,Melbourne Renegades,0,Loss
1152548,2019-01-22,Sydney Showground Stadium,2,Sydney Thunder,Melbourne Renegades,20,140,5,120,7.0,True,152.0,13.0,0.0,0.0,inf,5,Sydney Thunder,Melbourne Renegades,Sydney Thunder,True,Melbourne Renegades,0,Loss
1152549,2019-01-23,Ted Summerton Reserve,1,Melbourne Stars,Adelaide Strikers,6,47,0,36,7.833333333333333,False,,,,,,10,Melbourne Stars,Adelaide Strikers,,False,Melbourne Stars,1,Loss
1152549,2019-01-23,Ted Summerton Reserve,1,Melbourne Stars,Adelaide Strikers,10,81,0,60,8.1,False,,,,,,10,Melbourne Stars,Adelaide Strikers,,False,Melbourne Stars,1,Loss
1152549,2019-01-23,Ted Summerton Reserve,1,Melbourne Stars,Adelaide Strikers,15,119,1,90,7.933333333333334,False,,,,,,9,Melbourne Stars,Adelaide Strikers,,False,Melbourne Stars,1,Loss
1152549,2019-01-23,Ted Summerton Reserve,1,Melbourne Stars,Adelaide Strikers,20,167,2,120,8.35,False,,,,,,8,Melbourne Stars,Adelaide Strikers,,False,Melbourne Stars,1,Loss
1152549,2019-01-23,Ted Summerton Reserve,2,Adelaide Strikers,Melbourne Stars,6,48,1,36,8.0,True,167.0,120.0,14.0,84.0,8.571428571428571,9,Melbourne Stars,Adelaide Strikers,,False,Melbourne Stars,0,Loss
1152549,2019-01-23,Ted Summerton Reserve,2,Adelaide Strikers,Melbourne Stars,10,71,2,60,7.1,True,167.0,97.0,10.0,60.0,9.7,8,Melbourne Stars,Adelaide Strikers,,False,Melbourne Stars,0,Loss
1152549,2019-01-23,Ted Summerton Reserve,2,Adelaide Strikers,Melbourne Stars,15,101,4,90,6.733333333333333,True,167.0,67.0,5.0,30.0,13.4,6,Melbourne Stars,Adelaide Strikers,,False,Melbourne Stars,0,Loss
1152549,2019-01-23,Ted Summerton Reserve,2,Adelaide Strikers,Melbourne Stars,20,123,10,120,6.15,True,167.0,45.0,0.0,0.0,inf,0,Melbourne Stars,Adelaide Strikers,,False,Melbourne Stars,0,Loss
1152550,2019-01-23,"Sydney Cricket Ground, Sydney",1,Hobart Hurricanes,Sydney Sixers,6,49,0,36,8.166666666666666,False,,,,,,10,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,False,Sydney Sixers,0,Win
1152550,2019-01-23,"Sydney Cricket Ground, Sydney",1,Hobart Hurricanes,Sydney Sixers,10,75,2,60,7.5,False,,,,,,8,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,False,Sydney Sixers,0,Win
1152550,2019-01-23,"Sydney Cricket Ground, Sydney",1,Hobart Hurricanes,Sydney Sixers,15,111,2,90,7.4,False,,,,,,8,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,False,Sydney Sixers,0,Win
1152550,2019-01-23,"Sydney Cricket Ground, Sydney",1,Hobart Hurricanes,Sydney Sixers,20,172,4,120,8.6,False,,,,,,6,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,False,Sydney Sixers,0,Win
1152550,2019-01-23,"Sydney Cricket Ground, Sydney",2,Sydney Sixers,Hobart Hurricanes,6,67,1,36,11.166666666666666,True,172.0,106.0,14.0,84.0,7.571428571428571,9,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,True,Sydney Sixers,1,Win
1152550,2019-01-23,"Sydney Cricket Ground, Sydney",2,Sydney Sixers,Hobart Hurricanes,10,100,1,60,10.0,True,172.0,73.0,10.0,60.0,7.3,9,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,True,Sydney Sixers,1,Win
1152550,2019-01-23,"Sydney Cricket Ground, Sydney",2,Sydney Sixers,Hobart Hurricanes,15,153,1,90,10.2,True,172.0,20.0,5.0,30.0,4.0,9,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,True,Sydney Sixers,1,Win
1152551,2019-01-24,Perth Stadium,1,Perth Scorchers,Sydney Thunder,6,47,1,36,7.833333333333333,False,,,,,,9,Perth Scorchers,Sydney Thunder,Perth Scorchers,True,Sydney Thunder,0,Loss
1152551,2019-01-24,Perth Stadium,1,Perth Scorchers,Sydney Thunder,10,78,2,60,7.8,False,,,,,,8,Perth Scorchers,Sydney Thunder,Perth Scorchers,True,Sydney Thunder,0,Loss
1152551,2019-01-24,Perth Stadium,1,Perth Scorchers,Sydney Thunder,15,116,3,90,7.733333333333333,False,,,,,,7,Perth Scorchers,Sydney Thunder,Perth Scorchers,True,Sydney Thunder,0,Loss
1152551,2019-01-24,Perth Stadium,1,Perth Scorchers,Sydney Thunder,20,181,4,120,9.05,False,,,,,,6,Perth Scorchers,Sydney Thunder,Perth Scorchers,True,Sydney Thunder,0,Loss
1152551,2019-01-24,Perth Stadium,2,Sydney Thunder,Perth Scorchers,6,43,1,36,7.166666666666667,True,181.0,139.0,14.0,84.0,9.928571428571429,9,Perth Scorchers,Sydney Thunder,Perth Scorchers,False,Sydney Thunder,1,Loss
1152551,2019-01-24,Perth Stadium,2,Sydney Thunder,Perth Scorchers,10,97,1,60,9.7,True,181.0,85.0,10.0,60.0,8.5,9,Perth Scorchers,Sydney Thunder,Perth Scorchers,False,Sydney Thunder,1,Loss
1152551,2019-01-24,Perth Stadium,2,Sydney Thunder,Perth Scorchers,15,146,2,90,9.733333333333333,True,181.0,36.0,5.0,30.0,7.2,8,Perth Scorchers,Sydney Thunder,Perth Scorchers,False,Sydney Thunder,1,Loss
1152551,2019-01-24,Perth Stadium,2,Sydney Thunder,Perth Scorchers,20,182,4,120,9.1,True,181.0,0.0,0.0,0.0,0.0,6,Perth Scorchers,Sydney Thunder,Perth Scorchers,False,Sydney Thunder,1,Loss
1152552,2019-01-27,Melbourne Cricket Ground,1,Melbourne Stars,Brisbane Heat,6,42,0,36,7.0,False,,,,,,10,Melbourne Stars,Brisbane Heat,Melbourne Stars,True,Melbourne Stars,1,Win
1152552,2019-01-27,Melbourne Cricket Ground,1,Melbourne Stars,Brisbane Heat,10,75,2,60,7.5,False,,,,,,8,Melbourne Stars,Brisbane Heat,Melbourne Stars,True,Melbourne Stars,1,Win
1152552,2019-01-27,Melbourne Cricket Ground,1,Melbourne Stars,Brisbane Heat,15,106,4,90,7.066666666666666,False,,,,,,6,Melbourne Stars,Brisbane Heat,Melbourne Stars,True,Melbourne Stars,1,Win
1152552,2019-01-27,Melbourne Cricket Ground,1,Melbourne Stars,Brisbane Heat,20,134,8,120,6.7,False,,,,,,2,Melbourne Stars,Brisbane Heat,Melbourne Stars,True,Melbourne Stars,1,Win
1152552,2019-01-27,Melbourne Cricket Ground,2,Brisbane Heat,Melbourne Stars,6,38,2,36,6.333333333333333,True,134.0,97.0,14.0,84.0,6.928571428571429,8,Melbourne Stars,Brisbane Heat,Melbourne Stars,False,Melbourne Stars,0,Win
1152552,2019-01-27,Melbourne Cricket Ground,2,Brisbane Heat,Melbourne Stars,10,64,4,60,6.4,True,134.0,71.0,10.0,60.0,7.1,6,Melbourne Stars,Brisbane Heat,Melbourne Stars,False,Melbourne Stars,0,Win
1152552,2019-01-27,Melbourne Cricket Ground,2,Brisbane Heat,Melbourne Stars,15,100,4,90,6.666666666666667,True,134.0,35.0,5.0,30.0,7.0,6,Melbourne Stars,Brisbane Heat,Melbourne Stars,False,Melbourne Stars,0,Win
1152552,2019-01-27,Melbourne Cricket Ground,2,Brisbane Heat,Melbourne Stars,20,129,8,120,6.45,True,134.0,6.0,0.0,0.0,inf,2,Melbourne Stars,Brisbane Heat,Melbourne Stars,False,Melbourne Stars,0,Win
1152553,2019-01-28,Perth Stadium,1,Melbourne Renegades,Perth Scorchers,6,42,1,36,7.0,False,,,,,,9,Perth Scorchers,Melbourne Renegades,Perth Scorchers,False,Melbourne Renegades,1,Loss
1152553,2019-01-28,Perth Stadium,1,Melbourne Renegades,Perth Scorchers,10,66,2,60,6.6,False,,,,,,8,Perth Scorchers,Melbourne Renegades,Perth Scorchers,False,Melbourne Renegades,1,Loss
1152553,2019-01-28,Perth Stadium,1,Melbourne Renegades,Perth Scorchers,15,117,4,90,7.8,False,,,,,,6,Perth Scorchers,Melbourne Renegades,Perth Scorchers,False,Melbourne Renegades,1,Loss
1152553,2019-01-28,Perth Stadium,1,Melbourne Renegades,Perth Scorchers,20,157,6,120,7.85,False,,,,,,4,Perth Scorchers,Melbourne Renegades,Perth Scorchers,False,Melbourne Renegades,1,Loss
1152553,2019-01-28,Perth Stadium,2,Perth Scorchers,Melbourne Renegades,6,12,4,36,2.0,True,157.0,146.0,14.0,84.0,10.428571428571429,6,Perth Scorchers,Melbourne Renegades,Perth Scorchers,True,Melbourne Renegades,0,Loss
1152553,2019-01-28,Perth Stadium,2,Perth Scorchers,Melbourne Renegades,10,42,4,60,4.2,True,157.0,116.0,10.0,60.0,11.6,6,Perth Scorchers,Melbourne Renegades,Perth Scorchers,True,Melbourne Renegades,0,Loss
1152553,2019-01-28,Perth Stadium,2,Perth Scorchers,Melbourne Renegades,15,75,9,90,5.0,True,157.0,83.0,5.0,30.0,16.6,1,Perth Scorchers,Melbourne Renegades,Perth Scorchers,True,Melbourne Renegades,0,Loss
